,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longtitude
31744,Fitzroy,3,h,2625000,03/03/2018,2.1,3065,3.0,3.0,1.0,95.0,-37.80105,144.97899
31746,Fitzroy North,4,h,1780000,03/03/2018,3.6,3068,4.0,2.0,1.0,150.0,-37.78109,144.97939
31747,Fitzroy North,2,h,2002000,03/03/2018,3.6,3068,2.0,1.0,1.0,263.0,-37.7896,144.9844
31748,Fitzroy North,4,h,1850000,03/03/2018,3.6,3068,4.0,2.0,3.0,406.0,-37.78624,144.99343
31750,Fitzroy North,3,h,1125000,03/03/2018,3.6,3068,3.0,2.0,2.0,139.0,-37.78189,144.98434
31757,Forest Hill,2,h,705000,03/03/2018,15.4,3131,2.0,1.0,1.0,247.0,-37.83939,145.16743
31758,Forest Hill,3,h,880000,03/03/2018,15.4,3131,3.0,1.0,2.0,666.0,-37.85133,145.16943
31760,Frankston,3,h,654000,03/03/2018,38.0,3199,3.0,1.0,1.0,653.0,-38.14354,145.13891
31761,Frankston South,3,h,980000,03/03/2018,38.0,3199,3.0,2.0,2.0,1004.0,-38.15838,145.1122
31763,Gisborne,4,h,940000,03/03/2018,45.9,3437,4.0,3.0,2.0,1011.0,-37.49024,144.58636
31764,Gladstone Park,4,h,615000,03/03/2018,12.9,3043,4.0,2.0,4.0,557.0,-37.68187,144.88882
31766,Glen Iris,3,t,2225000,03/03/2018,7.3,3146,3.0,2.0,2.0,474.0,-37.85629,145.0663
31768,Glen Iris,4,h,3845000,03/03/2018,7.3,3146,4.0,3.0,2.0,868.0,-37.86185,145.04527
31770,Glen Iris,3,h,1640000,03/03/2018,7.3,3146,3.0,2.0,2.0,400.0,-37.8557,145.06655
31775,Glen Waverley,4,h,1260000,03/03/2018,16.7,3150,4.0,1.0,1.0,729.0,-37.89009,145.15757
31780,Glenroy,2,h,725000,03/03/2018,11.2,3046,2.0,1.0,3.0,690.0,-37.69738,144.92402
31782,Glenroy,4,h,772000,03/03/2018,11.2,3046,4.0,1.0,4.0,590.0,-37.70716,144.93744
31783,Greensborough,4,h,950000,03/03/2018,16.1,3088,4.0,2.0,2.0,777.0,-37.68676,145.10485
31784,Greensborough,3,h,810000,03/03/2018,16.1,3088,3.0,1.0,2.0,720.0,-37.71139,145.09994
31789,Greensborough,4,h,890000,03/03/2018,16.1,3088,4.0,2.0,2.0,665.0,-37.71364,145.10738
31790,Greensborough,6,h,968000,03/03/2018,16.1,3088,6.0,4.0,2.0,705.0,-37.6945,145.12666
31791,Greensborough,3,h,755000,03/03/2018,16.1,3088,3.0,2.0,2.0,674.0,-37.71831,145.09551
31792,Greensborough,3,h,805000,03/03/2018,16.1,3088,3.0,1.0,2.0,565.0,-37.70173,145.09465
31793,Greenvale,3,t,516000,03/03/2018,20.4,3059,3.0,2.0,2.0,200.0,-37.62514,144.88173
31794,Greenvale,4,h,818000,03/03/2018,20.4,3059,4.0,3.0,2.0,908.0,-37.6607,144.9035
31795,Greenvale,4,h,640000,03/03/2018,20.4,3059,4.0,2.0,2.0,448.0,-37.6102,144.88673
31796,Greenvale,4,h,720000,03/03/2018,20.4,3059,4.0,2.0,2.0,401.0,-37.61666,144.88842
31797,Hadfield,4,h,787000,03/03/2018,11.2,3046,4.0,2.0,1.0,583.0,-37.70947,144.94664
31798,Hadfield,3,h,1060000,03/03/2018,11.2,3046,3.0,1.0,0.0,737.0,-37.70783,144.94593
31799,Hampton,4,h,1825000,03/03/2018,13.8,3188,4.0,2.0,2.0,816.0,-37.9425,145.01472
31801,Hampton,4,h,2450000,03/03/2018,13.8,3188,4.0,2.0,1.0,784.0,-37.9352,145.00071
31802,Hampton,2,t,700000,03/03/2018,13.8,3188,2.0,1.0,2.0,277.0,-37.93428,145.02357
31810,Hawthorn,3,h,1500000,03/03/2018,5.3,3122,3.0,1.0,0.0,234.0,-37.82061,145.04254
31812,Hawthorn,5,h,5700000,03/03/2018,5.3,3122,5.0,2.0,5.0,1671.0,-37.8268,145.03041
31813,Hawthorn,4,h,2350000,03/03/2018,5.3,3122,4.0,2.0,3.0,723.0,-37.81529,145.02777
31818,Hawthorn East,2,h,1570000,03/03/2018,6.2,3123,2.0,1.0,1.0,360.0,-37.83453,145.04508
31820,Heatherton,3,h,790000,03/03/2018,18.7,3202,3.0,1.0,2.0,551.0,-37.95313,145.08308
31821,Heathmont,4,h,1540000,03/03/2018,21.3,3135,4.0,2.0,3.0,866.0,-37.83628,145.24784
31824,Heathmont,3,h,1160000,03/03/2018,21.3,3135,3.0,2.0,2.0,768.0,-37.83057,145.25398
31829,Highett,4,t,1550000,03/03/2018,16.0,3190,4.0,2.0,3.0,339.0,-37.95075,145.02513
31830,Highett,4,t,1480000,03/03/2018,16.0,3190,4.0,2.0,4.0,324.0,-37.94784,145.03048
31832,Hillside,5,h,740000,03/03/2018,18.0,3037,4.0,3.0,2.0,720.0,-37.68369,144.74022
31833,Hoppers Crossing,3,h,620000,03/03/2018,18.4,3029,3.0,2.0,2.0,571.0,-37.85402,144.67333
31834,Hoppers Crossing,4,h,570000,03/03/2018,18.4,3029,4.0,2.0,1.0,612.0,-37.87616,144.69071
31835,Hoppers Crossing,3,h,691000,03/03/2018,18.4,3029,3.0,1.0,6.0,709.0,-37.88137,144.69321
31836,Hoppers Crossing,3,h,538000,03/03/2018,18.4,3029,3.0,2.0,2.0,577.0,-37.8664,144.71177
31837,Hoppers Crossing,5,h,645000,03/03/2018,18.4,3029,5.0,2.0,2.0,700.0,-37.8547,144.70532
31839,Hoppers Crossing,3,h,630000,03/03/2018,18.4,3029,3.0,2.0,6.0,548.0,-37.8787,144.68653
31840,Hoppers Crossing,3,h,531000,03/03/2018,18.4,3029,3.0,1.0,0.0,537.0,-37.88248,144.69335
31841,Hoppers Crossing,4,h,600500,03/03/2018,18.4,3029,4.0,2.0,2.0,545.0,-37.86782,144.6696
31843,Ivanhoe,4,h,1950000,03/03/2018,7.8,3079,4.0,2.0,0.0,650.0,-37.76432,145.04201
31848,Ivanhoe,4,h,2579500,03/03/2018,7.8,3079,4.0,3.0,3.0,640.0,-37.77661,145.04659
31851,Ivanhoe East,2,h,1490000,03/03/2018,7.8,3079,2.0,1.0,1.0,563.0,-37.77663,145.05673
31852,Ivanhoe East,4,h,1930000,03/03/2018,7.8,3079,4.0,2.0,2.0,605.0,-37.77454,145.05212
31853,Jacana,4,h,600000,03/03/2018,14.0,3047,4.0,2.0,4.0,905.0,-37.68209,144.9067
31854,Kealba,4,h,800000,03/03/2018,14.0,3021,4.0,2.0,2.0,526.0,-37.73152,144.82612
31855,Keilor,6,h,889000,03/03/2018,14.5,3036,6.0,3.0,2.0,538.0,-37.72104,144.8237
31856,Keilor East,3,h,1011000,03/03/2018,11.7,3033,3.0,1.0,2.0,536.0,-37.74804,144.86747
31859,Keilor East,4,h,1070000,03/03/2018,11.7,3033,4.0,2.0,3.0,648.0,-37.73247,144.87241
31860,Keilor East,3,h,780000,03/03/2018,11.7,3033,3.0,1.0,2.0,561.0,-37.74618,144.86078
31861,Kensington,3,h,1390000,03/03/2018,3.4,3031,3.0,2.0,0.0,146.0,-37.79611,144.93305
31863,Kew,4,h,2280000,03/03/2018,5.4,3101,4.0,2.0,1.0,715.0,-37.80877,145.04594
31865,Kew,4,h,2325000,03/03/2018,5.4,3101,4.0,2.0,2.0,439.0,-37.80107,145.04345
31870,Kew,4,h,2695000,03/03/2018,5.4,3101,4.0,3.0,2.0,369.0,-37.81083,145.04567
31871,Kew East,4,h,2120000,03/03/2018,7.3,3102,4.0,2.0,3.0,696.0,-37.79666,145.04834
31872,Kingsbury,3,h,725000,03/03/2018,12.1,3083,3.0,1.0,1.0,550.0,-37.71795,145.03203
31875,Kingsville,2,h,930000,03/03/2018,6.4,3012,2.0,1.0,0.0,279.0,-37.81086,144.87977
31876,Kurunjang,4,h,565000,03/03/2018,31.7,3337,4.0,2.0,2.0,897.0,-37.66008,144.59833
31878,Langwarrin,5,h,690000,03/03/2018,41.0,3910,5.0,3.0,3.0,660.0,-38.15689,145.18111
31879,Laverton,3,h,540000,03/03/2018,15.5,3028,3.0,1.0,3.0,614.0,-37.86419,144.76774
31880,Laverton,3,h,450000,03/03/2018,15.5,3028,3.0,1.0,2.0,548.0,-37.84859,144.7796
31881,Lower Plenty,3,h,857500,03/03/2018,14.6,3093,3.0,2.0,1.0,417.0,-37.72775,145.12034
31882,Lower Plenty,1,t,530000,03/03/2018,14.6,3093,1.0,1.0,1.0,380.0,-37.72773,145.12022
31891,Maidstone,3,h,818888,03/03/2018,6.4,3012,3.0,1.0,1.0,332.0,-37.78784,144.87843
31894,Malvern,4,h,3800000,03/03/2018,5.9,3144,4.0,2.0,2.0,786.0,-37.86202,145.03635
31896,Malvern East,4,t,1400000,03/03/2018,8.4,3145,4.0,3.0,2.0,328.0,-37.87426,145.0891
31897,Malvern East,5,h,2260000,03/03/2018,8.4,3145,5.0,2.0,3.0,650.0,-37.88144,145.06105
31898,Malvern East,4,h,1575000,03/03/2018,8.4,3145,4.0,3.0,2.0,316.0,-37.88149,145.07765
31899,Malvern East,2,h,1455000,03/03/2018,8.4,3145,2.0,1.0,1.0,293.0,-37.86455,145.04132
31900,Malvern East,4,h,3680000,03/03/2018,8.4,3145,4.0,3.0,4.0,778.0,-37.88049,145.0509
31903,Malvern East,4,h,2325000,03/03/2018,8.4,3145,4.0,2.0,3.0,659.0,-37.88247,145.06167
31905,Malvern East,6,h,4700000,03/03/2018,8.4,3145,6.0,4.0,3.0,833.0,-37.87351,145.0454
31906,Malvern East,2,t,700000,03/03/2018,8.4,3145,2.0,1.0,1.0,71.0,-37.87405,145.05067
31907,Malvern East,4,h,2100000,03/03/2018,8.4,3145,4.0,3.0,3.0,569.0,-37.87709,145.056
31908,Malvern East,3,h,1700000,03/03/2018,8.4,3145,3.0,1.0,1.0,837.0,-37.88641,145.08775
31909,Maribyrnong,4,h,1275000,03/03/2018,4.3,3032,4.0,3.0,4.0,180.0,-37.77068,144.89197
31918,Mentone,4,h,1270000,03/03/2018,20.0,3194,4.0,1.0,4.0,540.0,-37.97644,145.05597
31919,Mernda,3,h,606000,03/03/2018,25.9,3754,3.0,2.0,2.0,376.0,-37.59781,145.08542
31920,Mernda,3,h,540000,03/03/2018,25.9,3754,3.0,2.0,1.0,336.0,-37.59245,145.08937
31921,Mernda,3,h,641000,03/03/2018,25.9,3754,3.0,2.0,2.0,448.0,-37.59101,145.08283
31923,Middle Park,4,h,3150000,03/03/2018,3.0,3206,4.0,2.0,4.0,183.0,-37.85154,144.96518
31925,Mill Park,3,h,530500,03/03/2018,17.9,3082,3.0,1.0,2.0,269.0,-37.6543,145.07201
31926,Mill Park,4,h,775000,03/03/2018,17.9,3082,4.0,2.0,2.0,750.0,-37.65268,145.04237
31927,Mill Park,3,h,722000,03/03/2018,17.9,3082,3.0,2.0,2.0,606.0,-37.66387,145.03864
31929,Mill Park,3,h,615000,03/03/2018,17.9,3082,3.0,1.0,1.0,529.0,-37.67642,145.05668
31931,Mill Park,4,h,800000,03/03/2018,17.9,3082,4.0,2.0,4.0,579.0,-37.67129,145.07321
31933,Mont Albert,3,h,2320000,03/03/2018,10.2,3127,3.0,3.0,0.0,1126.0,-37.81631,145.10313
31934,Mont Albert,4,h,2550000,03/03/2018,10.2,3127,4.0,3.0,2.0,747.0,-37.81968,145.10956
31942,Moonee Ponds,3,h,1210000,03/03/2018,6.2,3039,3.0,1.0,2.0,355.0,-37.75879,144.91783
31944,Moonee Ponds,4,h,2025000,03/03/2018,6.2,3039,4.0,2.0,2.0,791.0,-37.7707,144.93175
31946,Moonee Ponds,3,h,1250000,03/03/2018,6.2,3039,3.0,2.0,2.0,246.0,-37.76393,144.90839
31949,Mooroolbark,3,h,620000,03/03/2018,26.5,3138,3.0,1.0,2.0,399.0,-37.77508,145.31013
31951,Mordialloc,5,h,1300000,03/03/2018,21.5,3195,5.0,3.0,2.0,533.0,-37.98903,145.09622
31954,Mount Waverley,3,h,1330000,03/03/2018,14.2,3149,3.0,1.0,1.0,728.0,-37.86393,145.1367
31960,Mulgrave,3,h,1280000,03/03/2018,18.8,3170,3.0,2.0,4.0,962.0,-37.92854,145.17049
31962,Mulgrave,3,h,880000,03/03/2018,18.8,3170,3.0,2.0,2.0,652.0,-37.92632,145.17978
31963,Murrumbeena,3,h,1405000,03/03/2018,10.1,3163,3.0,1.0,1.0,656.0,-37.90033,145.07355
31967,Newport,2,h,1110000,03/03/2018,6.2,3015,2.0,1.0,1.0,301.0,-37.84905,144.8912
31968,Newport,4,h,1465000,03/03/2018,6.2,3015,4.0,2.0,2.0,605.0,-37.83864,144.87794
31969,Newport,4,h,1500000,03/03/2018,6.2,3015,4.0,3.0,2.0,368.0,-37.84034,144.88751
31971,Newport,4,h,1420000,03/03/2018,6.2,3015,4.0,2.0,2.0,470.0,-37.84525,144.87405
31975,Niddrie,2,h,1275000,03/03/2018,10.4,3042,2.0,1.0,1.0,650.0,-37.74035,144.88715
31982,Northcote,4,h,2450000,03/03/2018,5.3,3070,4.0,2.0,1.0,374.0,-37.778,144.99535
31983,Northcote,3,h,1680000,03/03/2018,5.3,3070,3.0,2.0,1.0,276.0,-37.77984,144.99786
31984,Northcote,2,h,1235000,03/03/2018,5.3,3070,2.0,1.0,0.0,303.0,-37.78398,145.01124
31992,Nunawading,3,h,836000,03/03/2018,15.4,3131,3.0,2.0,2.0,423.0,-37.80966,145.18378
31993,Oakleigh,4,h,1546000,03/03/2018,12.3,3166,4.0,2.0,2.0,541.0,-37.90114,145.10357
31994,Oakleigh East,3,h,1775000,03/03/2018,12.3,3166,3.0,1.0,1.0,1125.0,-37.90039,145.11123
31995,Oakleigh East,4,h,1325000,03/03/2018,12.3,3166,4.0,2.0,2.0,581.0,-37.89755,145.10169
31998,Ormond,3,h,2560000,03/03/2018,11.4,3204,3.0,1.0,2.0,1009.0,-37.90077,145.04158
32001,Ormond,4,h,1900000,03/03/2018,11.4,3204,4.0,2.0,2.0,705.0,-37.90416,145.02792
32004,Parkdale,3,h,1370000,03/03/2018,21.5,3195,3.0,2.0,2.0,660.0,-37.99705,145.08763
32005,Parkdale,3,t,1180000,03/03/2018,21.5,3195,3.0,2.0,2.0,334.0,-37.99154,145.08598
32007,Pascoe Vale,4,t,810000,03/03/2018,8.5,3044,4.0,2.0,1.0,158.0,-37.7302,144.92928
32010,Pascoe Vale,3,h,850000,03/03/2018,8.5,3044,3.0,1.0,2.0,627.0,-37.72813,144.93689
32011,Pascoe Vale,3,h,1180000,03/03/2018,8.5,3044,3.0,1.0,4.0,632.0,-37.72309,144.92728
32012,Pascoe Vale,3,h,1170000,03/03/2018,8.5,3044,3.0,2.0,2.0,605.0,-37.72521,144.93482
32018,Point Cook,4,h,839000,03/03/2018,14.7,3030,4.0,2.0,3.0,710.0,-37.88767,144.72975
32019,Point Cook,4,h,715000,03/03/2018,14.7,3030,4.0,2.0,2.0,498.0,-37.90997,144.73585
32020,Point Cook,3,h,656500,03/03/2018,14.7,3030,3.0,2.0,2.0,400.0,-37.90601,144.73621
32021,Port Melbourne,3,h,1955000,03/03/2018,3.5,3207,3.0,2.0,2.0,337.0,-37.83802,144.92442
32032,Prahran,3,h,1646000,03/03/2018,4.6,3181,3.0,1.0,1.0,281.0,-37.85391,145.00733
32036,Prahran,3,h,2610000,03/03/2018,4.6,3181,3.0,2.0,0.0,279.0,-37.85122,145.00514
32038,Preston,3,h,1265000,03/03/2018,8.4,3072,3.0,2.0,1.0,447.0,-37.74752,145.00087
32041,Preston,3,h,933000,03/03/2018,8.4,3072,3.0,2.0,2.0,334.0,-37.73337,144.98739
32043,Preston,3,h,1060000,03/03/2018,8.4,3072,3.0,1.0,2.0,559.0,-37.73227,144.99533
32044,Preston,2,h,650000,03/03/2018,8.4,3072,2.0,1.0,2.0,200.0,-37.7443,145.01791
32045,Preston,2,h,1150000,03/03/2018,8.4,3072,2.0,1.0,1.0,479.0,-37.74716,144.98946
32047,Preston,3,t,860000,03/03/2018,8.4,3072,3.0,2.0,2.0,192.0,-37.73771,144.9881
32048,Preston,3,h,750000,03/03/2018,8.4,3072,3.0,1.0,4.0,515.0,-37.73048,144.98524
32049,Preston,3,h,950000,03/03/2018,8.4,3072,3.0,1.0,1.0,517.0,-37.73416,145.00395
32050,Preston,3,h,1015000,03/03/2018,8.4,3072,3.0,1.0,1.0,428.0,-37.7449,144.9916
32051,Preston,2,h,850000,03/03/2018,8.4,3072,2.0,1.0,4.0,523.0,-37.73677,145.02525
32052,Preston,3,h,950000,03/03/2018,8.4,3072,3.0,1.0,2.0,455.0,-37.73453,145.00235
32055,Reservoir,3,h,980000,03/03/2018,12.0,3073,3.0,1.0,1.0,683.0,-37.72366,145.02294
32056,Reservoir,3,h,840000,03/03/2018,12.0,3073,3.0,1.0,1.0,643.0,-37.72921,145.03573
32059,Reservoir,3,u,590000,03/03/2018,12.0,3073,3.0,1.0,2.0,763.0,-37.7022,145.02336
32060,Reservoir,3,h,990000,03/03/2018,12.0,3073,3.0,2.0,2.0,289.0,-37.72395,144.99749
32061,Reservoir,3,h,795000,03/03/2018,12.0,3073,3.0,1.0,2.0,552.0,-37.71916,144.9987
32068,Reservoir,2,h,1070000,03/03/2018,12.0,3073,2.0,2.0,3.0,838.0,-37.72483,145.0195
32069,Reservoir,3,h,610000,03/03/2018,12.0,3073,3.0,1.0,2.0,609.0,-37.72756,145.03447
32075,Richmond,3,h,1850000,03/03/2018,2.4,3121,3.0,2.0,2.0,344.0,-37.81411,145.00321
32078,Richmond,3,h,1180000,03/03/2018,2.4,3121,3.0,2.0,2.0,697.0,-37.82388,145.00893
32083,Riddells Creek,3,h,625000,03/03/2018,47.4,3431,3.0,2.0,3.0,1184.0,-37.46353,144.68045
32088,Ringwood East,3,h,902000,03/03/2018,21.3,3135,3.0,2.0,1.0,876.0,-37.82453,145.26356
32091,Ringwood North,4,h,980000,03/03/2018,19.9,3134,4.0,2.0,2.0,671.0,-37.79739,145.22125
32093,Rosanna,3,h,1040000,03/03/2018,8.9,3084,3.0,2.0,2.0,802.0,-37.73292,145.06549
32095,Rosanna,3,h,1000000,03/03/2018,8.9,3084,3.0,1.0,2.0,536.0,-37.73589,145.06164
32097,Rosanna,3,h,1000000,03/03/2018,8.9,3084,3.0,1.0,2.0,668.0,-37.74679,145.07033
32100,Rosanna,4,h,1400000,03/03/2018,8.9,3084,4.0,2.0,1.0,630.0,-37.73901,145.07582
32101,Rowville,5,h,933000,03/03/2018,23.5,3178,5.0,2.0,3.0,665.0,-37.93416,145.21988
32103,Roxburgh Park,4,h,600000,03/03/2018,20.6,3064,4.0,2.0,2.0,576.0,-37.61475,144.92147
32106,Sandringham,3,h,1755000,03/03/2018,15.2,3191,3.0,2.0,2.0,520.0,-37.95003,145.01033
32108,Scoresby,4,h,952000,03/03/2018,22.2,3179,4.0,2.0,4.0,781.0,-37.89236,145.22896
32112,Seddon,2,h,1067000,03/03/2018,5.1,3011,2.0,1.0,1.0,223.0,-37.80543,144.89691
32114,South Melbourne,3,h,1365000,03/03/2018,1.9,3205,3.0,2.0,1.0,513.0,-37.83296,144.96559
32115,South Melbourne,2,h,1450000,03/03/2018,1.9,3205,2.0,1.0,0.0,130.0,-37.83913,144.9482
32116,South Melbourne,4,h,1880000,03/03/2018,1.9,3205,4.0,2.0,2.0,127.0,-37.83675,144.96435
32117,South Morang,4,h,710000,03/03/2018,20.5,3752,4.0,2.0,2.0,541.0,-37.62432,145.09449
32118,South Morang,4,h,730000,03/03/2018,20.5,3752,4.0,2.0,2.0,652.0,-37.65766,145.09505
32119,South Morang,5,h,920000,03/03/2018,20.5,3752,5.0,3.0,3.0,557.0,-37.62387,145.06598
32122,South Yarra,4,h,2910000,03/03/2018,2.7,3141,4.0,2.0,2.0,237.0,-37.84163,144.99792
32133,St Albans,3,h,808000,03/03/2018,14.0,3021,3.0,1.0,1.0,766.0,-37.75526,144.80643
32135,St Albans,3,h,580000,03/03/2018,14.0,3021,3.0,2.0,2.0,628.0,-37.75158,144.82124
32137,St Helena,4,h,933000,03/03/2018,16.1,3088,4.0,2.0,2.0,767.0,-37.69507,145.13007
32147,Strathmore,2,h,1550000,03/03/2018,8.2,3041,2.0,2.0,2.0,609.0,-37.73819,144.91532
32148,Strathmore,3,h,1500000,03/03/2018,8.2,3041,3.0,2.0,2.0,607.0,-37.73765,144.91576
32149,Strathmore,4,h,1200000,03/03/2018,8.2,3041,4.0,2.0,2.0,532.0,-37.71835,144.90293
32150,Strathmore,3,h,1550000,03/03/2018,8.2,3041,3.0,1.0,2.0,824.0,-37.72954,144.91955
32151,Sunbury,3,h,475000,03/03/2018,31.7,3429,3.0,2.0,1.0,402.0,-37.5924,144.70809
32152,Sunbury,3,h,469000,03/03/2018,31.7,3429,3.0,1.0,3.0,649.0,-37.58254,144.71017
32153,Sunbury,3,h,391000,03/03/2018,31.7,3429,3.0,2.0,2.0,688.0,-37.56889,144.72368
32154,Sunbury,4,h,456000,03/03/2018,31.7,3429,4.0,1.0,1.0,465.0,-37.57998,144.71054
32155,Sunbury,4,h,534000,03/03/2018,31.7,3429,4.0,2.0,2.0,272.0,-37.59753,144.70865
32156,Sunbury,4,h,725000,03/03/2018,31.7,3429,4.0,2.0,2.0,630.0,-37.59531,144.72317
32157,Sunshine,4,h,950000,03/03/2018,10.5,3020,4.0,2.0,2.0,707.0,-37.77936,144.8422
32159,Sunshine,3,h,1050000,03/03/2018,10.5,3020,3.0,1.0,0.0,615.0,-37.7814,144.83568
32161,Sunshine,3,h,856000,03/03/2018,10.5,3020,3.0,1.0,1.0,441.0,-37.79017,144.83713
32162,Sunshine,3,t,670000,03/03/2018,10.5,3020,3.0,2.0,1.0,339.0,-37.78662,144.8261
32163,Sunshine North,3,h,821000,03/03/2018,10.5,3020,3.0,1.0,2.0,624.0,-37.77864,144.84572
32164,Sunshine North,4,h,786000,03/03/2018,10.5,3020,4.0,1.0,1.0,562.0,-37.77388,144.83246
32165,Sunshine North,3,h,870500,03/03/2018,10.5,3020,3.0,1.0,2.0,575.0,-37.77426,144.83497
32167,Sunshine West,3,h,600000,03/03/2018,10.5,3020,3.0,1.0,1.0,571.0,-37.79099,144.79157
32169,Sunshine West,3,h,690000,03/03/2018,10.5,3020,3.0,1.0,2.0,557.0,-37.79644,144.81212
32170,Sunshine West,3,h,770000,03/03/2018,10.5,3020,3.0,2.0,2.0,585.0,-37.79649,144.80008
32175,Surrey Hills,5,h,2600000,03/03/2018,10.2,3127,5.0,2.0,2.0,681.0,-37.82317,145.08858
32177,Taylors Lakes,4,h,742000,03/03/2018,15.5,3038,4.0,2.0,2.0,652.0,-37.70504,144.80535
32178,Taylors Lakes,4,h,1136000,03/03/2018,15.5,3038,4.0,3.0,2.0,700.0,-37.68767,144.7703
32179,Templestowe,5,h,2008000,03/03/2018,15.5,3106,5.0,3.0,2.0,811.0,-37.76815,145.14107
32180,Templestowe,4,h,1050000,03/03/2018,15.5,3106,4.0,2.0,2.0,680.0,-37.75785,145.13593
32181,Templestowe,4,h,1510000,03/03/2018,15.5,3106,4.0,2.0,2.0,877.0,-37.76397,145.15773
32182,Templestowe,4,h,1255000,03/03/2018,15.5,3106,4.0,2.0,2.0,309.0,-37.76073,145.16339
32183,Templestowe,4,h,1475000,03/03/2018,15.5,3106,4.0,2.0,2.0,845.0,-37.77239,145.15869
32184,Templestowe,5,h,2102000,03/03/2018,15.5,3106,5.0,3.0,4.0,831.0,-37.77115,145.15826
32185,Templestowe Lower,4,h,1250000,03/03/2018,12.4,3107,4.0,3.0,2.0,463.0,-37.76562,145.11944
32186,Templestowe Lower,3,h,1300000,03/03/2018,12.4,3107,3.0,1.0,3.0,921.0,-37.76719,145.10341
32187,Templestowe Lower,3,h,1155000,03/03/2018,12.4,3107,3.0,2.0,2.0,655.0,-37.75748,145.09691
32188,Templestowe Lower,3,h,1080000,03/03/2018,12.4,3107,3.0,1.0,4.0,648.0,-37.75689,145.09952
32189,Templestowe Lower,4,h,1265000,03/03/2018,12.4,3107,4.0,2.0,2.0,723.0,-37.77005,145.10209
32193,Thomastown,3,h,640500,03/03/2018,15.3,3074,3.0,1.0,1.0,531.0,-37.68168,145.00114
32200,Thornbury,3,h,1430000,03/03/2018,7.0,3071,3.0,2.0,2.0,469.0,-37.75784,145.01602
32201,Thornbury,3,h,990000,03/03/2018,7.0,3071,3.0,1.0,1.0,366.0,-37.75155,144.99169
32202,Thornbury,3,h,1140000,03/03/2018,7.0,3071,3.0,1.0,1.0,471.0,-37.76026,145.01602
32203,Thornbury,3,h,1405000,03/03/2018,7.0,3071,3.0,2.0,2.0,350.0,-37.75898,145.01642
32204,Thornbury,3,h,1192000,03/03/2018,7.0,3071,3.0,1.0,2.0,455.0,-37.75949,145.02395
32217,Vermont South,4,h,1305000,03/03/2018,17.2,3133,4.0,2.0,2.0,837.0,-37.84877,145.18236
32220,Wandin North,4,h,1150000,03/03/2018,35.2,3139,4.0,2.0,2.0,40500.0,-37.77,145.4147
32221,Wantirna,5,h,880000,03/03/2018,14.7,3152,5.0,2.0,1.0,531.0,-37.85796,145.23855
32222,Wantirna,4,h,1008000,03/03/2018,14.7,3152,4.0,2.0,2.0,625.0,-37.84972,145.23531
32223,Wantirna South,3,t,735000,03/03/2018,14.7,3152,3.0,2.0,1.0,222.0,-37.88317,145.23352
32224,Warrandyte,4,h,1231000,03/03/2018,21.1,3113,4.0,3.0,2.0,1567.0,-37.74681,145.19746
32225,Watsonia,4,h,750000,03/03/2018,14.5,3087,4.0,1.0,2.0,523.0,-37.71723,145.08844
32226,Watsonia,2,h,740000,03/03/2018,14.5,3087,2.0,1.0,2.0,564.0,-37.71245,145.08915
32227,Watsonia North,4,h,952000,03/03/2018,14.5,3087,4.0,2.0,2.0,663.0,-37.69697,145.09058
32228,Werribee,3,h,500000,03/03/2018,14.7,3030,3.0,2.0,2.0,387.0,-37.87267,144.65637
32229,Werribee,3,h,470000,03/03/2018,14.7,3030,3.0,1.0,1.0,533.0,-37.88596,144.65964
32231,Werribee,3,h,545000,03/03/2018,14.7,3030,3.0,1.0,2.0,531.0,-37.90315,144.67115
32232,Werribee,3,h,454000,03/03/2018,14.7,3030,3.0,1.0,2.0,543.0,-37.88507,144.67787
32233,Werribee,3,h,470000,03/03/2018,14.7,3030,3.0,1.0,6.0,757.0,-37.88406,144.65682
32234,West Footscray,2,h,1000000,03/03/2018,6.4,3012,2.0,1.0,2.0,356.0,-37.7975,144.87955
32235,West Footscray,3,h,910000,03/03/2018,6.4,3012,4.0,2.0,2.0,364.0,-37.80726,144.87576
32237,West Footscray,3,h,1020000,03/03/2018,6.4,3012,3.0,1.0,4.0,408.0,-37.79006,144.86804
32238,Westmeadows,4,h,1100000,03/03/2018,16.5,3049,4.0,2.0,4.0,1273.0,-37.67568,144.897
32239,Wheelers Hill,5,h,2100000,03/03/2018,16.7,3150,5.0,5.0,2.0,644.0,-37.90532,145.19323
32242,Wheelers Hill,3,h,850000,03/03/2018,16.7,3150,3.0,1.0,2.0,766.0,-37.92029,145.17683
32243,Wheelers Hill,4,h,1200000,03/03/2018,16.7,3150,4.0,2.0,4.0,650.0,-37.9012,145.17872
32244,Williamstown,3,h,1290000,03/03/2018,6.8,3016,3.0,1.0,0.0,256.0,-37.86045,144.89185
32245,Williamstown,5,h,2720000,03/03/2018,6.8,3016,5.0,2.0,1.0,655.0,-37.86605,144.88686
32246,Williamstown,3,h,1295000,03/03/2018,6.8,3016,3.0,2.0,0.0,313.0,-37.86217,144.89765
32247,Williamstown,2,h,980000,03/03/2018,6.8,3016,2.0,1.0,1.0,294.0,-37.85149,144.88893
